label,pred
0,0.18020725
1,0.97273606
0,0.82245165
1,0.90739155
1,1.0
0,0.99014753
1,0.6520835
1,0.20939243
0,0.26159894
1,0.9471285
1,0.97507244
1,0.5438051
0,0.5877664
0,0.035115242
0,0.01586175
1,0.8843087
1,0.47899342
1,0.6896879
1,0.7378456
1,0.9589816
0,0.7703578
0,0.8694739
0,0.6211675
0,0.025645316
0,0.2568646
1,0.9943211
0,0.13372552
0,0.2271843
1,0.9968937
1,0.85324484
1,0.84101784
1,0.42826402
1,0.8491835
1,0.5491448
0,0.0077050924
1,0.8147429
1,0.035711765
1,0.64565706
1,0.954258
0,0.9629421
0,0.3906091
0,0.043318927
1,0.7124172
1,0.9264826
1,0.70099044
1,0.8557539
1,0.98279285
0,0.36612874
0,0.4936313
0,0.99036926
1,0.13350594
1,0.031063914
1,0.78053766
0,0.84213156
1,0.7501904
1,0.999536
1,0.9999891
0,0.075996876
1,0.7211517
1,0.56889325
1,0.4464202
1,0.9832034
1,0.7490202
1,0.64542574
0,0.9729869
0,0.5994314
0,0.19587672
1,0.7023537
0,0.09547955
0,0.03846723
0,0.03838098
1,0.91392314
1,0.9983334
0,0.78115416
0,0.15352046
0,0.053831577
0,0.00048589706
1,0.99688166
0,0.43289125
1,0.31086528
0,0.85365295
1,0.9999997
0,0.1283077
1,0.48048252
1,0.79932994
0,0.074278355
0,0.07400513
0,1.4841557e-05
1,0.34105033
0,0.022159874
1,0.62960064
1,0.9540511
0,0.5959593
0,0.521466
1,0.98990995
0,0.2869264
0,0.5812671
1,0.6304131
1,0.8212725
1,0.002095759
1,0.813535
1,0.92803717
0,0.779282
0,0.49329513
1,0.945495
1,0.97520757
1,0.11938077
0,0.12687778
1,0.7769774
0,0.62219566
1,0.8431061
0,0.42863095
1,0.9601764
0,0.33270264
0,0.6434032
1,0.4304623
0,0.19243395
1,0.85462576
0,0.035881042
1,0.9976652
0,0.57039034
0,0.043753326
0,0.20886314
1,0.99613017
0,0.08445275
1,0.99149656
0,0.48582608
0,0.047953427
1,0.69360113
0,0.11251187
0,0.8844962
1,0.3668416
1,0.99999994
0,0.0125748515
1,0.998895
0,0.57501733
1,0.9971042
1,0.88458705
1,0.99452233
0,0.066865206
0,0.23171973
0,0.67512685
1,0.78755945
0,0.48257482
1,0.9123258
0,0.37130475
1,0.043411613
1,0.79248655
0,0.11372721
1,0.72839546
1,0.64133644
0,0.17367381
1,0.85246414
1,0.8237809
1,0.88438857
0,0.9942226
1,0.92958957
1,0.20469546
0,0.6599819
0,0.054803908
1,0.7467963
0,0.93435717
1,0.9910697
1,0.65556633
1,0.3408147
0,0.71807706
1,0.6277893
1,0.6531838
0,0.20545334
1,0.99987817
0,0.13481742
1,0.99859005
1,0.76477194
1,0.8906069
0,0.7714729
1,0.76817507
0,0.07495618
1,0.5668658
1,0.38385534
0,0.83169544
0,0.26191378
1,0.8979431
1,0.5484337
1,0.7912546
1,0.92233133
0,0.73551077
0,0.38944668
1,0.6712942
1,0.99999666
0,0.84142363
1,0.8802996
0,0.2455464
0,0.17075258
1,0.9917868
0,0.72965133
0,0.706758
1,0.55725074
1,0.77830315
1,0.97839373
1,0.9929025
0,0.2692337
1,0.4712578
1,0.69113517
0,0.45083785
1,0.9695027
0,0.12141514
1,0.6022492
0,0.010261297
0,0.5763867
1,0.9998773
1,0.35677117
0,0.11181116
0,1.8060207e-05
1,0.99937963
1,0.53275645
1,0.92565525
0,0.8552169
0,0.6811527
0,0.4048463
1,0.99251306
0,0.7634046
1,0.4318837
0,2.8669834e-05
0,0.12438846
1,0.7032938
1,0.64431155
0,0.6842259
1,0.6641231
1,0.9253278
0,0.9160372
1,0.80384344
0,0.88915944
1,0.5265461
1,0.70700604
1,0.651947
1,0.6592134
0,0.06615949
1,0.8170605
1,0.8962768
0,0.9692663
1,0.31552804
0,0.16526568
1,0.5696702
0,0.35225183
0,0.00040847063
1,0.9266232
1,0.0064632297
1,0.85922
0,0.99104935
1,0.4645207
0,0.096785545
1,0.97756785
1,0.18522352
0,0.15177202
1,0.999967
1,0.2738037
1,0.63547194
0,0.10897297
0,0.3727435
1,0.45333028
1,0.8564108
0,0.42295092
1,0.47418284
1,0.76581025
0,0.054591894
0,0.5443461
1,0.572757
1,0.18452162
0,0.059064567
1,0.8362782
1,0.8151902
1,0.9058688
0,0.087381184
1,0.8790934
1,0.5687226
1,0.5092287
1,0.4818868
0,0.26980895
0,0.079726934
1,0.62895954
0,0.6639466
0,0.27861428
0,0.6436532
1,0.97898346
1,0.7632605
0,0.19140959
0,0.9388768
1,0.97637653
1,0.41779202
0,0.7491342
0,0.6019677
1,0.8404906
1,0.7243198
0,0.94223326
0,0.980017
1,0.90833086
0,0.7258148
0,0.70499253
1,0.89779997
0,0.63314706
1,0.06799638
0,0.59941125
1,0.904696
1,0.6156918
1,0.8896917
1,0.79331636
1,0.8779199
0,0.34925777
0,0.017738521
1,0.7048929
0,0.758751
1,0.9964447
1,0.5648668
1,0.6481443
0,0.9250803
0,0.9625645
0,0.042324185
0,0.9271546
0,0.60676515
1,0.5871477
0,0.6625011
1,0.93672967
1,0.14014012
1,0.8644399
1,0.89888287
1,0.5583902
0,0.059147477
0,0.0841012
0,0.15304083
1,0.7676928
1,0.5885377
1,0.6137278
0,0.634859
0,0.8604611
0,0.6157384
1,0.5806602
1,0.092184484
1,0.80292916
0,0.64019835
0,0.5453438
0,0.022024691
0,0.50471354
1,0.5853908
1,0.990328
1,0.8188628
0,0.90658426
1,0.99889797
0,0.2709512
1,0.8458128
0,0.88994807
0,0.49029374
1,0.9999569
0,0.9953095
1,0.9388702
0,0.74397033
0,0.5614257
1,0.86508673
1,0.99906254
1,0.89319855
0,0.57121575
0,0.092944264
1,0.5392255
1,0.7910028
1,0.9477226
1,0.9732956
0,0.023536444
0,0.044318676
1,0.5496478
0,0.9646092
1,0.9845424
1,0.9613693
1,0.45046157
1,0.92753243
1,0.46516865
1,0.93305546
0,0.7394105
1,0.6406043
1,0.7733052
1,0.7966397
1,0.97736436
1,0.7170944
0,0.19001848
0,0.3157974
1,0.9685228
1,0.64046925
0,0.86262035
0,0.6425138
1,0.99862975
0,0.7931607
1,0.3098759
1,0.60172695
0,0.0748924
0,1.2516975e-05
0,0.5207826
1,0.9328633
0,0.5474453
0,0.24334747
1,0.8724663
1,0.63335896
0,0.11326468
1,0.78637815
0,0.53164023
1,0.95340145
1,0.90974873
0,0.85858893
0,0.36108685
1,0.9829791
0,0.79813224
0,0.6747825
0,0.8112275
0,0.8939932
1,0.71319276
1,0.5868355
0,0.14429778
1,0.37606323
1,0.9786698
0,0.12837231
0,0.46023
1,0.9968744
1,0.72496736
1,0.4748131
0,0.080661535
1,0.43863058
1,0.98225766
1,0.6308439
1,0.69095874
0,0.12171221
0,0.2813264
0,0.47145426
1,0.9997611
1,0.6983999
1,0.9003108
1,0.8276144
1,0.7484144
0,0.33604032
1,0.8606284
0,0.56270885
0,0.99948627
1,0.92855495
0,0.0014373064
1,0.9955896
1,0.7643735
0,0.97926265
0,0.47076964
0,0.7253279
1,0.410241
1,0.33834213
0,0.59972775
1,0.99981886
1,0.7925546
0,0.8681432
1,0.9303443
1,0.8448786
0,0.3906302
0,0.6726804
1,0.7806826
1,0.7175938
1,0.5906576
1,0.53513277
0,0.6286421
1,0.8231028
0,0.97824717
1,0.8477641
1,0.67610836
0,0.16827983
1,0.99496543
0,0.19432354
0,2.270937e-05
1,0.52086866
1,0.91466326
0,0.49589926
0,0.009480476
1,0.97564226
0,0.7115736
0,8.070469e-05
1,0.54827774
1,0.9666623
0,0.61256987
0,0.29996234
1,0.9751645
0,0.6282419
1,0.9750643
1,0.7736415
1,0.69166577
0,0.89943606
0,0.039520144
0,0.5357188
0,0.004756987
0,0.19246703
0,0.601632
1,0.62042797
1,0.9536737
1,0.6229689
0,0.45303196
1,0.6614837
1,0.52570343
0,0.51949847
0,0.3836105
0,0.6382148
1,0.9090959
1,0.9995915
0,0.45639342
0,0.3131498
0,2.104044e-05
0,0.6865564
1,0.99627244
0,0.3786649
0,0.27570832
1,0.51951015
1,0.11232227
0,0.2382124
0,0.15374297
1,0.9621649
1,0.6869067
1,0.9927931
0,0.27326536
1,0.96461594
0,0.7881117
0,0.5639318
1,0.56236315
1,0.8644005
0,0.13934797
0,0.9968978
0,0.9399125
1,0.8493656
0,0.46465486
1,0.97456115
1,0.5778948
0,0.717126
1,0.99977154
1,0.6857945
1,0.99625707
1,0.868461
0,0.012085915
0,0.029409885
0,0.13159621
0,0.46550065
1,0.9537365
1,0.5295705
1,0.9650481
0,0.039044976
1,0.6087474
0,0.68639994
1,0.4038552
1,0.94349337
0,0.6435921
0,0.57172835
1,1.6391277e-05
1,0.9975616
1,0.96920395
0,0.48959213
1,0.9974465
1,0.5151123
0,0.17779332
1,0.8565223
1,0.9909559
0,0.38040972
1,0.7590296
1,0.19707435
1,0.9822129
0,0.7654647
1,0.7937773
0,0.3260734
1,0.950343
0,0.059907854
0,0.0011716485
0,0.754382
1,0.6650429
0,0.4730097
0,0.3449877
1,1.0
0,0.038227856
1,0.99928194
1,0.46782994
1,0.9048189
1,0.31798226
1,0.78676796
1,0.57869667
0,0.29083776
0,0.51323664
1,0.73849285
0,0.5275018
1,0.97896945
0,0.160137
0,0.38484097
1,0.9877256
0,0.30308938
0,0.00027132034
1,0.95986724
1,0.9527552
0,0.36422747
0,0.77560365
0,0.8266132
0,0.7306416
0,0.7429861
1,0.7285557
1,0.68176293
0,0.87975657
0,0.6047102
1,0.91474116
1,0.9471184
1,0.8025305
1,0.8420979
1,0.99759763
1,0.556476
0,0.5990838
1,0.93445355
1,0.999999
1,0.57037723
1,0.3166809
0,0.23446333
1,0.8763321
0,0.5444058
1,0.51307136
0,0.3727532
1,0.76776755
1,0.9231669
1,0.78812826
1,0.6968322
0,0.54439676
0,0.018419862
0,0.123986185
1,0.23373097
0,0.5182626
0,0.86968935
0,0.1839028
1,0.22215855
0,0.23951674
1,0.8241326
1,0.7493652
1,0.9994594
1,0.04845524
1,0.09071803
1,0.85412407
1,0.960049
0,0.6436075
1,0.9848619
1,0.9557798
1,0.93611443
1,0.9675554
0,0.8769184
0,0.993625
1,9.357929e-06
1,0.98771626
0,0.016331494
0,0.65255594
1,0.55184364
1,0.0014681816
1,0.98840874
0,0.36985117
1,0.9749406
1,0.5846895
1,0.63390243
1,0.48735768
0,0.76288754
1,0.9668878
1,0.9266044
0,0.23640889
0,0.19900513
1,0.8529342
0,0.17830914
1,0.7141376
1,0.83729017
0,0.28087866
0,0.9384577
0,0.9999998
1,0.9540558
1,0.32778537
0,0.15117145
1,0.082874954
0,0.33322358
0,0.00025385618
0,0.06969547
1,0.9535887
0,0.7284157
1,0.7131649
1,0.24437541
1,0.91282225
0,0.071329355
1,0.5922541
1,0.9987197
0,0.6282587
0,0.5808525
1,0.99924594
1,0.99731207
1,0.79094666
1,0.70453775
1,0.63135374
1,0.8077068
1,0.9441924
1,0.9731529
1,0.30299467
1,0.5148934
1,0.99735063
1,0.9146854
0,0.83445805
1,0.44630688
1,0.5010669
1,0.7332443
1,0.5572183
0,0.8302981
1,0.63193035
1,0.70457673
1,0.98836845
0,0.3681618
1,0.9999438
0,0.39067018
0,0.7557204
0,0.5112122
0,0.938109
0,0.10651541
1,0.6675736
1,0.19997185
0,0.00709635
0,0.97305924
0,0.35200107
1,0.9996716
0,0.20839745
1,0.8908464
0,0.54408145
1,0.8712929
1,0.1716187
1,0.8697598
1,0.8330366
0,0.70126766
0,0.44336027
1,0.8228601
0,0.8945973
1,0.40129447
0,0.94468063
0,0.057643592
0,0.022571325
0,0.41854584
0,0.15275031
0,0.33013046
1,0.91093385
1,0.73100805
0,0.43882775
1,0.81229395
1,0.5390886
1,0.80469286
1,0.999492
1,0.98698777
1,0.65613085
0,0.104643285
1,1.0
1,0.9284501
0,0.3912801
0,0.32819885
1,0.8861784
0,0.71512395
1,0.9996932
0,0.9999383
1,0.12691194
0,0.18224365
0,0.4242407
1,0.45659548
1,0.90603507
0,0.026533306
0,0.81468284
1,0.7447936
1,0.81280047
0,0.5685757
0,5.4836273e-06
1,0.57967794
1,0.9747353
0,0.9300619
0,0.10242677
0,0.09858507
1,0.32876438
1,0.94118387
0,0.58460236
0,0.07336217
1,0.9753183
1,0.62174666
1,0.99508506
0,0.38404036
1,0.19197226
1,0.65277255
1,0.575843
0,0.2872079
1,0.9999521
1,0.9255065
1,0.9904126
0,0.0937767
1,0.9447291
1,0.6475104
0,1.090765e-05
1,0.9185794
0,0.18966824
1,0.61537755
1,0.880038
0,0.20562881
1,0.7716726
1,0.9728223
1,0.6314881
0,0.35459405
1,0.80110043
0,0.23937339
1,0.7416805
0,0.50792944
0,0.44432497
1,0.29183155
1,0.919342
0,0.0877499
0,0.20939666
1,0.9922195
0,0.292826
0,0.41823757
1,0.7487027
1,0.24094003
1,0.45921296
1,0.9980815
0,0.6038995
0,1.8775463e-05
0,0.5764793
0,0.6771683
0,0.21557552
0,0.037522018
0,0.94934124
1,0.7208402
1,0.95342505
0,0.20759743
0,0.28494376
1,0.9999883
1,0.7935609
1,0.99639696
1,0.28395563
0,0.43044168
0,0.089220345
0,0.3741508
0,0.15261668
1,0.96375746
1,0.81708777
0,0.9594123
0,0.61167985
1,0.7484304
0,0.8082328
0,0.81320226
1,0.77872485
0,0.05358386
0,0.54582214
1,0.66192746
1,0.51260835
1,0.733443
0,2.026558e-06
0,0.44793534
0,0.59677744
0,0.9134347
1,0.6823206
1,0.9458331
1,0.7505343
1,1.0
0,0.49191564
1,0.86228377
1,0.8550533
1,0.23796678
0,0.9999597
1,0.9990796
0,0.8950951
0,0.44395614
1,0.47413188
0,0.44829625
0,0.1786657
