label,pred
0,0.94487673
0,0.26056
0,0.13309859
0,0.1936166
1,0.4740009
1,0.8978631
1,0.90633863
0,0.20611443
1,0.2108474
0,0.14182915
1,0.7009598
0,0.10503086
1,0.83455956
0,0.16802566
0,0.13508289
1,0.66984624
1,0.90347177
0,0.45336387
1,0.25230494
1,0.7760282
1,0.85324603
1,0.5865529
0,0.65289474
1,0.74626803
0,0.10503086
1,0.81355673
0,0.6198275
1,0.94192916
0,0.91594076
1,0.9190605
1,0.98296344
1,0.9011866
0,0.7119964
1,0.82728034
0,0.12615626
1,0.99077564
1,0.88033044
0,0.41185573
0,0.23661424
1,0.20639022
0,0.10503086
1,0.9596971
1,0.88422287
1,0.81585085
0,0.93692434
1,0.9142497
1,0.9809497
0,0.69366485
0,0.8687021
0,0.95173615
