label,pred
1,0.9066967
1,0.4953188
1,0.75514853
0,0.02284869
1,0.7440469
1,0.4367007
0,0.37092856
1,0.8495661
0,0.011260147
1,0.9925126
1,0.92116624
1,0.72173554
0,0.012372213
1,0.64925367
1,0.8612249
0,0.017441832
1,0.8409829
0,0.10550479
1,0.89680576
1,0.91930294
1,0.81299305
1,0.21825522
1,0.49116737
0,0.014452111
1,0.6980462
0,0.1400972
0,0.18918025
0,0.3436014
0,0.0613034
0,0.17824923
1,0.81846815
1,0.04382431
0,0.0038089645
1,0.88263583
1,0.813686
0,0.036081232
1,0.6950982
1,0.42545092
0,0.45140222
0,0.026581075
0,0.014164194
0,0.007894427
0,0.28432828
1,0.48929143
1,0.82474935
1,0.06360376
1,0.055387203
1,0.58666426
0,0.055654578
0,0.03641969
1,0.9592759
1,0.7725669
1,0.8891876
0,0.28363967
1,0.11301681
0,0.20414741
0,0.15359673
0,0.023692014
0,0.056085184
0,0.21094297
1,0.026668191
0,0.0034375845
1,0.8221519
1,0.9282935
0,0.006300127
0,0.004007757
1,0.9976065
1,0.9238196
1,0.29831
1,0.33599013
0,0.08779422
0,0.041330963
0,0.02624669
0,0.022862356
1,0.9928591
1,0.2647228
1,0.9967727
1,0.7778361
1,0.6678444
1,0.23354688
1,0.8027037
1,0.9264871
1,0.8374538
1,0.33831096
1,0.06331794
1,0.8724114
1,0.02163059
1,0.9998517
1,0.92998385
1,0.7367876
0,0.2525664
1,0.045138735
1,0.83013695
1,0.91770625
0,0.22019997
0,0.005025812
1,0.99416804
1,0.89804596
1,0.7533839
1,0.59760296
1,0.7355318
0,0.029622845
0,0.2849332
0,0.047606386
1,0.6073272
1,0.9264638
1,0.89114386
1,0.48046997
1,0.77828354
1,0.8798159
1,0.8597019
1,0.9499748
0,0.4452714
0,0.45846102
1,0.57159007
1,0.78336585
1,0.94842696
1,0.2198196
1,0.7704859
0,0.009635476
1,0.9701844
1,0.3834501
1,0.90040445
1,0.6751145
0,0.15324008
1,0.852908
1,0.26887742
0,0.023000788
1,0.8199761
1,0.0061284797
0,0.011630176
1,0.7620449
1,0.43963
1,0.31117958
0,0.12568249
1,0.86363673
1,0.3577465
0,0.016730852
0,0.10344419
0,2.0694544e-05
0,0.013987623
1,0.07580677
0,0.75738084
1,0.5406892
0,0.04400016
1,0.73297274
1,0.6483908
0,0.19367522
1,0.32042828
0,0.013466451
1,0.9468348
0,0.04614207
0,0.038535096
1,0.69457865
1,0.96243596
0,0.03138523
0,0.2788652
0,0.5247117
1,0.64766246
0,0.94298255
0,0.08189399
0,0.021336278
0,0.013246497
0,0.1598919
1,0.95789695
1,0.85796034
1,0.2899913
1,0.064551815
0,0.022862816
0,0.20638373
1,0.73568326
0,0.06489287
1,0.51422405
1,0.84581816
1,0.0051695206
1,0.022048354
0,0.108691454
1,0.5271476
1,0.05061627
0,0.2637259
0,0.05206826
1,0.91474485
1,0.86972916
0,0.07775601
0,0.723639
0,0.5586932
1,0.80795723
1,0.8916452
1,0.86952394
1,0.9503673
1,0.2279325
1,0.83511126
1,0.83223224
0,0.097029634
1,0.954262
1,0.9299293
0,0.21409966
0,0.0021816324
1,0.96971637
0,0.6209007
0,0.16855891
0,0.026542455
0,6.3296706e-05
0,0.035498906
0,0.17300062
0,0.66285545
1,0.9150935
0,0.09092974
1,0.68019545
1,0.024254832
1,0.7516185
0,0.119038135
1,0.2896022
1,0.92911553
1,0.8579201
1,0.91157126
1,0.8120194
1,0.0052354927
1,0.92646134
0,0.4181256
1,0.86765623
0,0.016975448
0,0.0005575558
1,0.9352649
0,0.69867814
0,0.81875145
1,0.43940243
1,0.6966356
0,0.4349475
0,0.010153533
1,0.73297244
1,0.84173244
0,0.59418863
1,0.20211507
1,0.59951454
1,0.039673097
0,0.067669354
1,0.6592756
1,0.02003638
0,0.28595042
0,0.031217445
0,0.07828664
0,0.09644937
0,0.24260524
0,0.0024649596
0,0.07998519
1,0.88990164
1,0.4907269
1,0.56091475
1,0.68679094
1,0.50948274
0,0.01373542
1,0.913674
0,0.87397975
1,0.12772566
1,0.50442934
1,0.8780324
0,0.010090825
1,0.47087198
1,0.32262582
0,0.06254448
0,0.8545371
1,0.98857737
1,0.18828031
0,0.005649546
1,0.019567886
1,0.95942116
0,0.046377447
1,0.88154876
0,0.09018355
0,0.65485096
0,0.021213915
0,0.008577817
0,0.07277413
1,0.12017941
0,0.7857437
1,0.78852
0,0.018022813
0,0.092605
0,0.009702565
0,0.0044577355
0,0.41167554
1,0.8067381
1,0.3057519
1,0.7823558
1,0.5779465
1,0.8134612
0,0.003569995
0,0.61478436
0,0.09450423
0,0.019347832
0,0.0031013107
1,0.0094563505
1,0.08408489
0,0.030508837
0,0.56373197
0,0.91272044
0,0.13276124
1,0.9673971
1,0.6943371
1,0.8569738
1,0.80313665
1,0.029910477
0,0.1101657
1,0.021163736
1,0.79410934
1,0.8616896
1,0.7133724
1,0.37381828
1,0.9023643
1,0.95709056
0,0.03784985
1,0.11924976
0,0.6010184
0,0.2660994
0,0.017401483
1,0.98712695
1,0.2430674
0,0.00027572748
1,0.2642466
1,0.32731983
1,0.8512971
0,0.20335853
0,0.014223174
1,0.8642997
0,0.0064440593
1,0.80759245
0,0.066898026
0,0.22327462
1,0.887252
0,0.08501742
1,0.9627008
0,0.0104047395
0,0.2356922
0,0.1346512
0,0.23784819
1,0.8191295
1,0.7876578
1,0.74298
1,0.79565334
1,0.60860425
1,0.7514689
1,0.68469375
1,0.95281047
0,0.17355691
0,0.12930655
0,0.009271377
1,0.96474385
0,0.03188765
1,0.1258387
0,0.0027904545
1,0.10087017
1,0.6366411
1,0.020711668
1,0.70858705
0,0.013580699
0,0.02211813
0,0.7211766
1,0.35605654
1,0.019335812
0,0.20828615
0,0.09240843
1,0.6981249
1,0.7901834
1,0.67030627
1,0.28863084
0,0.10872677
0,0.0845245
0,0.008595545
0,0.083124034
0,0.021646488
1,0.32314909
0,0.7743207
1,0.82275754
0,0.07147172
1,0.9367427
0,0.6352539
1,0.8269253
1,0.05413325
1,0.8681434
0,0.2307696
0,0.050421886
0,0.26157293
0,0.057862878
1,0.94329584
1,0.7503251
0,0.0023448095
1,0.74038553
1,0.20977104
0,0.5894388
0,0.3229458
1,0.8382793
1,0.988981
1,0.97173667
1,0.9248799
0,0.59732467
1,0.50448245
0,0.0028261824
1,0.074872315
1,0.24954396
0,0.009005778
