label,pred
0,0.007894427
1,0.6088853
0,0.009005778
1,0.590577
0,0.009702565
0,0.057093363
1,0.9362605
1,0.2899913
1,0.53364396
1,0.98712695
1,0.53233534
1,0.27524018
1,0.89934075
1,0.99348783
0,0.063666515
0,0.9813255
0,0.47163555
1,0.010524824
1,0.8900172
1,0.93030214
1,0.81299305
0,0.4339427
1,0.9352306
1,0.7668822
0,0.003298153
1,0.15017731
1,0.9264781
1,0.86535066
0,0.17622516
0,0.83240324
1,0.21555182
0,0.031388856
1,0.677863
0,0.0038089645
1,0.8199761
0,0.19467005
1,0.74403137
0,0.093866795
0,0.6206048
1,0.92646134
1,0.84248585
0,0.046377447
0,0.22327462
0,0.36780712
1,0.90703046
1,0.40411344
1,0.45646644
1,0.1495279
0,0.899156
0,0.030508837
1,0.80759245
1,0.18828031
1,0.817726
0,0.023076365
0,0.031217445
0,0.018648978
0,0.023000788
0,0.74284905
1,0.0037823352
1,0.09145854
1,0.7823558
0,0.003016548
0,0.1346512
1,0.075118706
1,0.7981142
0,0.00014972757
0,0.008222489
1,0.65855974
0,0.003918721
0,0.006428063
1,0.9072627
1,0.7114487
0,0.022619957
0,0.1262541
0,0.051629644
0,0.13001163
1,0.014267213
1,0.86669123
1,0.08894403
1,0.5652859
0,0.0057099643
0,0.0017884696
1,0.8147081
0,0.022862816
1,0.76533324
1,0.74298
1,0.80795723
1,0.7868721
1,0.9352649
1,0.36955705
0,0.08919899
1,0.26887742
0,0.004007757
0,0.0007610132
0,0.0110585
0,0.019321267
0,0.028879195
1,0.040529136
1,0.32731983
0,0.0046076407
1,0.3371859
0,0.00027556482
1,0.21546474
0,0.2720489
0,0.020243619
0,0.13927604
1,0.8525683
0,0.007674916
0,0.1101657
1,0.7620449
0,0.111680545
0,0.24016027
0,0.014223174
1,0.8579201
1,0.69567883
1,0.22153798
1,0.11301681
0,0.096056744
0,0.02284869
1,0.90546304
0,0.03641969
1,0.04382431
0,0.027293373
0,0.28595042
0,0.08624464
0,0.005025812
1,0.89991885
0,0.59418863
1,0.98857737
1,0.6183915
0,0.16352385
1,0.87189454
0,0.3436014
0,0.11404038
0,0.0845245
0,0.10938474
1,0.99207956
1,0.3360225
1,0.9949486
0,0.012372213
1,0.5359762
1,0.8786524
1,0.70721835
0,0.20638373
1,0.05662906
0,0.0062970477
1,0.8422526
1,0.89333487
1,0.8681634
1,0.7725669
0,0.18560845
0,0.78083974
0,0.02852243
0,0.0014182106
0,0.45247316
0,0.010153533
1,0.8020112
0,0.82738316
1,0.50442934
1,0.7708838
0,0.02616393
1,0.099016815
1,0.026671477
1,0.6845381
0,0.82896405
0,0.0016964943
1,0.954262
0,0.11708867
1,0.87357813
0,0.7211766
1,0.103474915
0,0.010827959
0,0.59732467
1,0.05061627
1,0.13120529
1,0.8406516
1,0.37279123
0,0.4985358
1,0.6751145
1,0.8376553
0,0.1598919
1,0.9367427
0,0.00201732
0,0.026581075
1,0.05606301
1,0.83013695
0,0.009617715
1,0.9925126
0,0.0021669504
0,0.4235949
0,0.053384542
0,0.88232
1,0.9496284
0,0.013133669
1,0.32262582
0,0.06933684
1,0.9673971
0,0.4403821
0,0.07460188
1,0.25607172
1,0.0051695206
0,0.08189399
